isWon;countHitChances;countComingOut;turnCount;1;2;3;4;5;6
0;73;26;1084;16;0;11;71;0;0
1;32;10;587;29;0;12;58;0;0
0;50;23;817;23;0;10;64;0;0
0;78;37;1032;17;0;16;66;0;0
1;54;22;838;20;0;10;67;0;0
0;95;38;1292;15;0;13;71;0;0
1;46;13;637;29;0;16;53;0;0
0;79;29;926;15;0;16;67;0;0
1;31;12;561;11;1;11;75;0;0
0;68;33;1112;25;1;13;59;0;0
1;52;25;993;22;0;10;66;0;0
0;65;33;1043;17;0;13;69;0;0
1;66;27;1003;16;0;14;67;0;0
0;38;17;550;13;0;17;68;0;0
1;31;16;640;32;0;7;59;0;0
0;48;22;645;9;0;15;74;0;0
1;59;21;750;16;0;15;68;0;0
0;61;32;905;19;0;13;66;0;0
1;50;23;947;20;0;9;70;0;0
0;37;17;526;27;0;13;58;0;0
1;54;17;783;32;0;12;55;0;0
0;35;18;587;29;0;10;60;0;0
1;50;20;876;25;1;12;60;0;0
0;65;30;1090;23;0;13;62;0;0
0;37;19;603;11;0;11;77;0;0
1;38;17;496;11;0;12;76;0;0
0;117;46;1705;22;0;11;65;0;0
1;87;32;1113;23;0;15;60;0;0
0;69;35;1066;8;1;15;74;0;0
1;35;13;518;23;0;10;65;0;0
0;59;30;950;21;0;15;63;0;0
1;38;10;696;34;0;11;53;0;0
0;58;23;785;19;0;14;65;0;0
1;64;26;747;7;0;13;78;0;0
0;74;29;1010;4;0;14;79;0;0
0;50;23;855;23;0;12;63;0;0
1;56;19;682;4;0;15;79;0;0
0;120;48;1559;24;0;11;63;0;0
1;37;16;893;43;0;8;47;0;0
0;23;14;430;1;0;12;86;0;0
1;47;17;857;27;0;13;59;0;0
0;66;30;848;15;0;14;70;0;0
1;67;23;731;14;1;12;71;0;0
0;91;42;1266;14;0;14;69;0;0
0;29;15;548;42;0;7;50;0;0
1;46;16;650;20;0;13;65;0;0
0;54;27;792;17;0;14;67;0;0
1;40;15;628;25;0;13;61;0;0
0;71;33;1182;17;0;15;66;0;0
0;52;29;730;29;0;13;57;0;0
0;50;21;774;32;0;10;56;0;0
0;74;31;1017;10;0;17;72;0;0
1;47;17;701;23;0;14;62;0;0
0;85;41;1297;11;0;14;73;0;0
1;42;11;545;27;1;17;53;0;0
0;96;49;1296;17;0;15;67;0;0
1;65;25;823;13;0;12;73;0;0
0;78;36;1170;16;0;15;67;0;0
1;33;15;603;23;0;11;64;0;0
0;45;20;714;8;0;11;78;0;0
1;57;28;886;18;0;11;70;0;0
0;66;31;1020;20;0;13;64;0;0
1;29;13;559;15;0;10;73;0;0
0;30;18;659;12;0;10;77;0;0
0;86;37;1027;26;0;13;60;0;0
0;82;34;982;14;0;14;70;0;0
0;26;16;690;25;0;8;65;0;0
0;52;24;683;17;0;13;69;0;0
1;95;34;1235;26;0;13;59;0;0
0;53;23;673;17;0;16;65;0;0
1;54;22;843;25;1;13;59;0;0
0;64;27;794;18;0;18;62;0;0
1;53;17;767;31;0;11;56;0;0
0;87;41;952;15;0;15;68;0;0
1;52;21;825;14;0;14;71;0;0
0;32;16;705;40;0;6;53;0;0
1;38;11;428;7;3;12;78;0;0
0;60;27;950;22;0;10;66;0;0
0;55;24;812;8;1;15;75;0;0
1;60;22;1026;35;1;11;51;0;0
0;59;26;796;4;1;17;76;0;0
0;83;31;1074;14;0;13;71;0;0
1;41;13;446;11;0;17;69;0;0
0;36;15;783;43;0;10;45;0;0
1;63;23;1005;26;0;11;62;0;0
0;53;19;691;26;1;12;59;0;0
1;43;15;631;19;0;15;65;0;0
0;59;23;818;27;0;14;57;0;0
1;76;26;938;18;0;12;68;0;0
0;75;35;1273;18;0;13;68;0;0
0;50;27;789;24;0;11;63;0;0
1;55;21;847;20;0;13;65;0;0
0;105;47;1457;14;0;13;71;0;0
0;70;28;888;23;0;16;60;0;0
0;55;27;764;32;0;11;55;0;0
0;39;17;642;20;0;14;65;0;0
0;32;16;575;13;0;13;72;0;0
0;40;18;626;8;0;13;76;0;0
0;68;23;882;16;0;13;69;0;0
1;69;29;1015;19;0;14;65;0;0
0;45;20;705;18;0;13;68;0;0
1;86;38;1320;21;0;11;67;0;0
0;53;22;705;2;0;10;86;0;0
1;36;11;455;15;0;18;65;0;0
0;74;33;1188;11;0;14;72;0;0
0;53;20;768;17;1;14;67;0;0
0;48;24;678;18;0;12;68;0;0
0;49;17;677;10;0;12;75;0;0
1;36;12;706;27;0;12;59;0;0
0;39;17;725;18;1;15;65;0;0
1;31;13;538;5;2;11;80;0;0
0;78;28;1067;12;0;16;71;0;0
1;36;11;481;17;0;12;69;0;0
0;35;19;719;17;1;8;72;0;0
1;28;14;617;28;0;10;61;0;0
0;70;35;1204;11;0;16;71;0;0
0;75;30;1049;36;0;13;50;0;0
0;32;16;571;13;0;13;73;0;0
1;73;26;953;14;0;15;70;0;0
0;75;37;1210;14;1;12;72;0;0
1;50;20;763;21;0;13;64;0;0
0;51;19;834;25;0;11;64;0;0
1;60;21;747;28;0;13;57;0;0
0;58;28;920;14;0;13;70;0;0
1;41;14;639;24;1;12;62;0;0
0;49;23;768;7;1;12;79;0;0
0;93;35;1202;21;0;13;64;0;0
1;55;25;1081;19;1;11;67;0;0
0;51;29;1015;18;0;9;71;0;0
0;34;16;495;9;0;12;78;0;0
1;46;14;613;22;0;14;62;0;0
0;101;36;1376;10;0;14;73;0;0
1;25;7;364;17;1;13;67;0;0
0;75;30;998;16;0;14;68;0;0
1;57;19;752;30;0;13;55;0;0
0;94;39;1227;8;0;13;78;0;0
1;60;29;950;28;0;9;61;0;0
0;53;26;749;9;0;16;73;0;0
1;44;16;692;17;0;15;66;0;0
0;80;39;1247;21;0;12;65;0;0
0;54;24;784;31;0;11;57;0;0
1;49;22;709;20;1;10;68;0;0
0;48;24;843;28;0;10;60;0;0
0;111;45;1423;23;0;14;62;0;0
1;32;22;664;19;0;12;67;0;0
0;63;28;1024;10;1;10;77;0;0
1;36;13;546;22;0;10;66;0;0
0;68;29;854;12;0;16;71;0;0
1;81;35;1305;19;0;12;67;0;0
0;46;21;816;13;0;10;74;0;0
1;40;15;547;9;0;15;74;0;0
0;63;27;988;18;0;16;65;0;0
1;58;24;782;15;0;16;67;0;0
0;69;31;1072;20;0;14;64;0;0
1;70;20;886;19;0;15;64;0;0
0;43;24;844;19;0;11;68;0;0
0;33;14;492;16;0;14;69;0;0
0;90;32;1113;16;1;15;66;0;0
1;47;18;659;17;0;13;67;0;0
0;92;47;1478;21;0;11;66;0;0
0;86;38;1111;19;0;16;64;0;0
1;45;20;763;10;0;16;73;0;0
0;39;17;721;21;1;11;66;0;0
0;33;16;633;24;0;11;63;0;0
1;52;20;954;27;0;11;60;0;0
0;45;25;808;12;0;12;74;0;0
1;61;20;980;23;0;13;62;0;0
0;100;43;1406;23;0;12;64;0;0
1;88;31;1054;24;1;13;61;0;0
0;56;22;776;14;0;16;68;0;0
0;28;11;366;18;0;15;65;0;0
1;49;20;653;8;0;12;78;0;0
0;42;20;732;17;0;10;71;0;0
1;39;15;655;20;1;12;65;0;0
0;114;53;1639;12;0;15;71;0;0
1;76;29;943;16;0;13;69;0;0
0;94;38;1281;16;0;16;66;0;0
1;48;15;673;10;0;14;75;0;0
0;55;29;944;24;0;11;63;0;0
0;45;19;713;18;0;13;68;0;0
1;42;16;588;13;1;14;70;0;0
0;45;24;588;19;0;14;66;0;0
1;41;10;478;9;0;16;74;0;0
0;72;29;1038;16;0;14;68;0;0
0;29;17;622;35;0;5;59;0;0
0;44;18;628;29;0;12;58;0;0
1;69;28;1012;27;0;12;59;0;0
0;64;25;810;8;1;16;74;0;0
0;41;20;755;32;0;9;57;0;0
1;61;25;908;18;0;14;66;0;0
0;69;28;944;16;0;18;64;0;0
1;51;22;770;30;0;11;57;0;0
0;57;27;925;16;0;13;69;0;0
1;40;19;692;21;0;10;68;0;0
0;46;24;777;15;1;11;71;0;0
1;83;34;1560;28;0;11;59;0;0
0;56;25;825;14;0;15;69;0;0
1;31;11;576;18;3;15;62;0;0
0;89;41;1231;25;0;15;59;0;0
0;48;19;782;37;0;11;51;0;0
1;28;9;425;21;1;13;63;0;0
0;62;28;884;4;0;15;79;0;0
1;64;31;965;29;0;10;58;0;0
0;60;25;699;8;1;12;77;0;0
1;32;10;458;6;0;13;78;0;0
0;80;41;1058;15;0;15;68;0;0
1;33;11;464;7;0;13;79;0;0
0;46;25;570;16;0;15;67;0;0
1;56;19;771;12;0;14;71;0;0
0;66;27;920;28;0;14;56;0;0
1;62;21;939;21;1;16;60;0;0
0;92;34;1131;14;0;16;68;0;0
1;38;16;725;25;1;11;62;0;0
0;57;24;753;4;0;21;74;0;0
1;47;18;679;12;0;13;73;0;0
0;111;48;1431;19;1;16;63;0;0
1;49;15;556;10;0;16;72;0;0
0;53;20;648;22;0;14;62;0;0
1;23;8;440;27;2;4;65;0;0
0;43;21;633;3;0;15;80;0;0
0;45;20;720;20;0;9;69;0;0
1;49;20;794;27;0;13;58;0;0
0;66;27;943;7;0;18;73;0;0
0;57;22;855;15;0;14;70;0;0
1;35;9;389;5;1;14;79;0;0
0;46;21;819;38;0;10;50;0;0
0;67;27;942;10;0;11;78;0;0
1;59;20;780;30;1;12;56;0;0
0;57;26;734;19;0;10;69;0;0
1;45;16;643;29;0;10;59;0;0
0;69;31;1135;30;0;13;55;0;0
0;78;31;986;17;0;14;68;0;0
1;43;17;816;39;0;11;48;0;0
0;70;31;1022;3;0;15;80;0;0
1;51;18;719;13;0;12;73;0;0
0;35;16;656;33;0;13;53;0;0
0;91;42;1666;28;0;10;60;0;0
0;51;23;701;23;0;13;63;0;0
1;44;17;743;28;0;13;56;0;0
0;63;28;834;12;0;13;73;0;0
1;33;12;761;40;0;7;51;0;0
0;58;26;830;12;0;13;73;0;0
1;45;13;771;28;0;14;57;0;0
0;75;31;962;21;0;15;62;0;0
0;40;15;636;15;0;17;66;0;0
1;87;32;1190;24;0;13;62;0;0
0;32;14;601;31;1;12;54;0;0
1;70;27;984;22;1;13;62;0;0
0;131;49;1619;11;1;18;69;0;0
1;66;27;877;26;0;14;59;0;0
0;62;28;989;20;0;13;65;0;0
0;82;25;861;27;0;13;59;0;0
0;50;21;680;18;0;16;64;0;0
1;38;13;731;33;1;11;53;0;0
0;83;32;1182;9;0;14;75;0;0
1;33;11;568;22;0;9;66;0;0
0;77;32;1058;24;0;13;61;0;0
1;81;35;1368;24;0;11;63;0;0
0;99;46;1651;27;0;14;57;0;0
1;101;36;1287;24;0;13;61;0;0
0;23;14;505;9;0;9;80;0;0
1;45;14;635;17;0;15;67;0;0
0;37;24;704;32;0;7;59;0;0
1;76;35;1092;29;0;12;58;0;0
0;58;26;890;29;0;13;56;0;0
0;65;24;915;15;0;15;68;0;0
0;39;18;579;26;0;10;61;0;0
1;104;46;1646;26;0;11;61;0;0
0;83;44;1258;10;0;13;75;0;0
1;75;38;1178;32;0;12;54;0;0
0;105;48;1446;21;0;14;63;0;0
0;43;17;657;12;0;12;73;0;0
1;74;27;870;16;0;16;66;0;0
0;48;18;642;8;2;15;73;0;0
1;62;20;799;13;0;18;67;0;0
0;75;29;938;14;1;13;70;0;0
1;45;17;565;11;1;15;71;0;0
0;37;17;575;38;0;9;51;0;0
1;58;24;919;26;1;10;61;0;0
0;72;31;1141;19;0;14;65;0;0
1;77;31;981;21;0;15;62;0;0
0;54;26;885;33;0;10;55;0;0
0;31;17;611;31;0;11;57;0;0
1;48;20;732;21;0;9;68;0;0
0;36;19;684;26;1;11;60;0;0
0;93;39;1365;26;0;14;58;0;0
1;46;19;670;28;0;10;60;0;0
0;65;35;898;10;0;13;75;0;0
1;62;22;978;28;0;11;59;0;0
0;52;22;748;17;1;14;66;0;0
0;55;27;982;22;0;12;65;0;0
1;43;16;681;29;2;11;57;0;0
0;45;20;770;19;0;9;70;0;0
0;45;20;690;23;0;11;64;0;0
1;53;20;795;11;0;13;75;0;0
0;125;47;1641;17;0;14;67;0;0
0;60;22;768;23;1;13;60;0;0
0;37;21;642;34;0;10;54;0;0
1;50;18;775;10;0;15;74;0;0
0;52;21;654;17;0;16;65;0;0
1;50;24;744;13;0;13;72;0;0
0;60;22;782;7;1;17;73;0;0
0;30;21;601;22;0;11;65;0;0
0;49;22;807;23;0;9;66;0;0
0;50;15;811;43;0;10;45;0;0
1;73;28;1001;22;0;12;64;0;0
0;56;23;787;6;1;15;77;0;0
1;65;28;1369;37;0;9;53;0;0
0;38;14;776;7;0;12;78;0;0
1;50;18;588;17;0;13;68;0;0
0;102;47;1493;23;0;13;62;0;0
1;34;12;565;17;0;10;71;0;0
0;122;55;1623;13;0;16;69;0;0
1;36;15;635;19;1;8;70;0;0
0;83;35;1100;21;0;14;63;0;0
0;70;26;920;24;0;15;60;0;0
1;49;21;631;25;0;11;62;0;0
0;76;35;913;5;0;17;77;0;0
1;69;23;958;18;0;18;61;0;0
0;51;25;847;13;0;13;73;0;0
0;50;18;630;10;1;16;72;0;0
0;78;32;968;23;0;16;59;0;0
1;48;19;767;31;0;11;56;0;0
0;56;22;858;16;0;16;67;0;0
0;41;23;758;12;0;12;74;0;0
1;48;20;703;9;0;16;73;0;0
0;58;21;894;12;1;14;71;0;0
0;55;26;780;12;0;11;74;0;0
1;42;15;599;18;0;12;68;0;0
0;55;24;647;21;1;15;62;0;0
1;37;18;822;20;0;10;69;0;0
0;52;23;793;31;0;12;56;0;0
1;46;16;735;28;1;14;55;0;0
0;78;36;1274;25;0;13;61;0;0
0;28;13;320;15;2;12;69;0;0
0;50;17;785;35;0;11;52;0;0
1;81;33;1261;19;0;14;65;0;0
0;60;26;780;8;1;17;73;0;0
0;44;18;681;32;1;11;55;0;0
1;48;21;846;28;0;12;59;0;0
0;38;18;799;35;0;9;54;0;0
0;60;21;573;15;0;16;67;0;0
1;39;22;823;32;0;8;58;0;0
0;47;23;900;15;0;13;71;0;0
1;29;9;548;19;0;12;67;0;0
0;84;32;1267;22;0;14;62;0;0
1;55;17;695;21;0;14;63;0;0
0;74;36;1215;16;0;12;71;0;0
1;76;32;1017;22;0;13;63;0;0
0;55;23;752;12;0;15;72;0;0
1;39;15;641;29;1;10;59;0;0
0;50;24;918;19;0;13;67;0;0
1;55;20;716;21;1;15;61;0;0
0;54;29;922;20;0;12;66;0;0
1;52;20;863;37;0;11;50;0;0
0;93;35;1217;14;0;13;71;0;0
0;34;19;770;34;0;7;57;0;0
1;19;6;300;22;1;11;64;0;0
0;63;27;873;16;0;14;68;0;0
1;92;39;1257;16;0;15;68;0;0
0;32;21;774;41;0;7;50;0;0
0;80;39;1178;29;0;12;57;0;0
0;73;26;783;27;1;14;56;0;0
1;33;8;431;22;1;13;62;0;0
0;65;29;1134;29;0;10;60;0;0
0;56;21;725;19;0;13;66;0;0
0;34;16;478;28;1;12;56;0;0
1;32;13;670;30;0;9;60;0;0
0;36;21;685;24;0;12;63;0;0
1;31;12;554;32;0;14;53;0;0
0;93;44;1526;9;1;13;75;0;0
1;30;8;478;25;0;11;62;0;0
0;67;35;998;19;0;13;66;0;0
0;35;21;641;19;0;10;69;0;0
1;63;22;842;24;0;14;59;0;0
0;56;26;791;24;0;9;65;0;0
1;64;22;769;20;0;17;61;0;0
0;100;39;1453;18;0;15;66;0;0
0;77;35;1304;22;0;11;64;0;0
1;65;31;1154;32;0;11;56;0;0
0;28;14;442;25;0;14;59;0;0
1;27;9;443;38;0;9;51;0;0
0;111;46;1555;17;0;17;64;0;0
1;57;22;840;21;0;13;64;0;0
0;73;33;964;5;0;16;77;0;0
1;57;22;1057;26;0;14;59;0;0
0;35;16;505;31;1;11;56;0;0
1;44;18;738;13;1;11;73;0;0
0;63;27;834;10;0;16;71;0;0
1;71;23;899;24;0;14;60;0;0
0;62;33;1007;25;0;11;62;0;0
1;38;17;642;17;0;14;67;0;0
0;39;17;553;30;0;11;58;0;0
0;30;15;478;26;0;9;62;0;0
0;71;20;751;14;0;14;71;0;0
1;43;16;541;9;0;21;69;0;0
0;73;32;1193;21;0;13;64;0;0
0;46;17;732;29;2;8;59;0;0
1;33;12;457;13;0;10;75;0;0
0;63;28;871;17;0;14;68;0;0
0;89;31;897;18;0;17;63;0;0
1;42;14;618;10;0;14;74;0;0
0;97;44;1289;24;0;15;60;0;0
0;52;21;757;14;0;14;70;0;0
1;81;29;1191;34;0;12;52;0;0
0;71;32;973;19;0;12;67;0;0
1;44;18;893;18;1;10;70;0;0
0;66;37;1141;13;0;13;72;0;0
0;20;8;502;30;0;8;60;0;0
0;64;29;980;24;0;13;62;0;0
1;38;16;729;27;0;9;62;0;0
0;87;42;1240;14;0;13;71;0;0
0;29;14;562;30;0;12;56;0;0
0;50;26;828;6;0;12;81;0;0
1;60;23;900;23;0;10;66;0;0
0;88;42;1502;18;0;10;70;0;0
0;34;15;466;25;0;15;59;0;0
0;47;20;771;29;0;9;60;0;0
1;36;16;839;35;0;8;55;0;0
0;27;13;473;15;0;13;70;0;0
1;64;24;874;23;0;12;62;0;0
0;71;33;982;11;1;11;75;0;0
1;38;13;605;18;0;11;69;0;0
0;56;27;710;24;0;12;62;0;0
1;30;12;444;10;0;16;73;0;0
0;82;38;1209;23;0;12;62;0;0
0;75;32;1043;19;0;14;65;0;0
1;53;18;619;6;0;14;78;0;0
0;69;34;1084;22;0;13;63;0;0
1;57;21;939;23;2;11;62;0;0
0;49;20;678;23;1;11;63;0;0
0;42;13;656;33;0;12;53;0;0
1;50;19;561;12;0;9;78;0;0
0;48;32;949;13;1;10;75;0;0
1;35;17;540;8;1;10;78;0;0
0;123;47;1730;11;0;15;71;0;0
0;64;29;1013;43;0;11;45;0;0
1;61;31;913;17;1;8;72;0;0
0;107;45;1375;11;1;15;72;0;0
1;57;16;902;21;0;16;61;0;0
0;53;25;745;16;0;13;70;0;0
1;28;7;378;19;1;18;61;0;0
0;79;44;1362;7;1;11;78;0;0
0;32;12;425;13;0;13;72;0;0
0;94;41;1337;15;0;14;69;0;0
0;51;19;623;25;0;10;63;0;0
1;38;15;540;8;1;13;76;0;0
0;62;27;869;14;0;12;72;0;0
0;59;27;627;16;0;16;67;0;0
1;64;27;932;12;0;17;69;0;0
0;68;31;1060;10;0;14;74;0;0
1;44;19;795;24;0;13;61;0;0
0;85;38;1315;9;0;16;74;0;0
0;53;18;798;32;0;11;55;0;0
1;42;19;736;17;1;10;71;0;0
0;43;19;658;21;0;12;65;0;0
0;66;31;970;32;0;9;56;0;0
1;68;30;1097;32;0;9;57;0;0
0;101;49;1343;11;0;13;73;0;0
0;68;30;999;25;0;11;62;0;0
1;43;14;528;17;0;12;69;0;0
0;61;29;837;1;0;17;80;0;0
1;67;25;823;15;0;15;68;0;0
0;63;26;980;15;1;14;68;0;0
0;31;15;582;22;0;9;68;0;0
1;77;36;1141;16;0;14;68;0;0
0;102;42;1232;12;0;18;69;0;0
0;45;19;702;18;0;14;67;0;0
1;38;13;486;5;0;14;80;0;0
0;91;35;1073;8;1;17;73;0;0
1;34;12;506;17;0;8;72;0;0
0;64;33;1040;19;0;12;68;0;0
1;44;18;694;13;1;11;73;0;0
0;41;18;852;7;2;10;79;0;0
1;55;25;816;20;0;11;68;0;0
0;62;30;1012;26;0;12;61;0;0
1;35;16;605;14;0;11;73;0;0
0;56;25;780;11;0;13;74;0;0
1;27;11;445;21;1;14;61;0;0
0;34;16;544;37;0;12;49;0;0
1;56;20;981;26;0;9;63;0;0
0;39;20;659;17;0;12;69;0;0
0;46;16;725;28;0;10;60;0;0
0;62;29;934;17;0;15;67;0;0
1;46;16;528;17;1;13;68;0;0
0;53;26;821;15;0;11;72;0;0
1;46;23;974;25;0;9;64;0;0
0;107;45;1473;9;0;16;74;0;0
1;91;35;948;13;0;18;67;0;0
0;75;33;1025;31;0;13;54;0;0
0;63;25;789;9;0;17;72;0;0
0;42;15;650;29;1;9;60;0;0
1;43;17;590;25;0;12;61;0;0
0;44;18;774;15;0;13;70;0;0
0;54;21;651;22;0;10;66;0;0
1;57;21;968;29;0;13;56;0;0
0;87;36;1094;10;0;15;74;0;0
1;47;21;803;21;0;12;65;0;0
0;63;28;825;16;0;16;66;0;0
1;44;16;719;26;0;12;60;0;0
0;75;35;1278;18;0;14;67;0;0
1;52;28;1219;28;0;10;60;0;0
0;50;21;827;30;0;10;57;0;0
1;50;20;997;25;0;14;59;0;0
0;51;23;722;9;0;14;75;0;0
1;50;13;469;3;0;16;78;0;0
0;44;19;635;30;0;8;61;0;0
0;30;12;591;23;0;12;63;0;0
1;32;14;609;26;1;10;61;0;0
0;54;28;837;24;0;13;62;0;0
0;27;13;489;23;0;11;64;0;0
0;85;43;1072;24;0;12;62;0;0
1;68;23;828;19;1;10;68;0;0
0;51;23;770;20;1;10;67;0;0
0;59;25;1081;25;0;14;59;0;0
1;83;30;1063;20;0;17;62;0;0
0;42;16;494;28;0;14;57;0;0
1;48;18;817;15;0;12;71;0;0
0;69;29;1100;12;1;12;73;0;0
0;51;20;763;26;0;12;59;0;0
1;94;37;1285;18;0;14;66;0;0
0;71;32;862;5;0;13;80;0;0
0;76;34;899;18;0;16;65;0;0
0;67;31;1030;18;0;12;69;0;0
1;47;16;676;22;1;10;65;0;0
0;75;35;1138;15;0;15;68;0;0
1;50;24;839;23;0;13;63;0;0
0;81;40;1098;12;0;16;71;0;0
1;82;35;1395;30;0;12;56;0;0
0;93;29;1008;9;1;19;69;0;0
0;68;25;833;8;1;15;75;0;0
0;52;20;651;15;1;18;65;0;0
1;54;13;487;10;0;20;68;0;0
0;80;37;1445;9;1;13;75;0;0
0;97;33;1218;12;0;13;73;0;0
1;41;15;627;24;0;11;64;0;0
0;63;28;831;11;0;15;72;0;0
0;74;28;959;30;0;14;55;0;0
1;33;14;541;12;0;15;71;0;0
0;51;30;1066;15;0;12;71;0;0
1;38;10;480;7;0;12;79;0;0
0;80;38;1131;19;0;13;66;0;0
1;74;29;893;14;0;17;68;0;0
0;109;43;1609;9;0;16;72;0;0
0;56;22;867;19;0;13;66;0;0
1;53;17;501;16;0;16;67;0;0
0;53;22;776;7;1;12;78;0;0
0;59;32;1341;30;0;11;57;0;0
1;39;15;643;36;0;9;54;0;0
0;57;25;743;23;0;13;62;0;0
1;66;24;827;20;0;16;63;0;0
0;73;36;1117;8;0;16;74;0;0
1;23;9;382;5;1;15;77;0;0
0;70;28;864;13;0;20;65;0;0
1;65;23;772;16;0;14;68;0;0
0;37;17;602;15;0;14;70;0;0
1;27;5;309;8;2;20;67;0;0
0;60;28;1064;30;0;10;58;0;0
0;50;17;754;20;1;14;64;0;0
0;80;31;972;15;0;15;68;0;0
0;54;17;688;18;0;16;65;0;0
1;61;26;818;20;0;17;62;0;0
0;46;22;612;17;0;15;67;0;0
1;78;31;1015;28;0;13;57;0;0
0;57;24;785;8;1;12;77;0;0
1;59;22;842;17;1;11;69;0;0
0;53;28;914;10;0;12;76;0;0
1;36;15;479;22;0;15;62;0;0
0;56;26;765;8;1;14;75;0;0
0;59;24;853;28;0;11;59;0;0
0;73;31;1163;36;0;13;49;0;0
1;79;26;966;28;0;12;59;0;0
0;68;25;812;1;0;20;77;0;0
0;84;39;1040;7;0;13;78;0;0
1;33;9;444;22;3;14;59;0;0
0;31;17;451;0;0;16;82;0;0
0;63;27;826;17;0;14;67;0;0
1;45;15;552;18;0;12;69;0;0
0;52;24;760;10;0;14;75;0;0
0;53;25;768;21;0;13;65;0;0
1;42;13;466;4;0;17;78;0;0
0;101;48;1342;6;0;18;75;0;0
1;35;14;723;24;0;10;63;0;0
0;32;15;622;23;0;8;67;0;0
1;49;18;634;19;1;12;66;0;0
0;132;56;1697;13;0;17;68;0;0
1;34;15;529;11;1;12;74;0;0
0;60;31;787;5;0;14;79;0;0
1;52;18;800;17;1;17;63;0;0
0;61;26;893;17;0;16;65;0;0
0;52;22;953;17;0;12;69;0;0
1;35;11;523;14;3;16;65;0;0
0;40;22;684;25;0;13;61;0;0
1;36;13;519;16;0;11;70;0;0
0;53;29;881;18;0;13;68;0;0
0;45;18;683;16;0;13;69;0;0
0;49;27;824;25;0;12;62;0;0
1;31;11;523;17;0;10;71;0;0
0;70;34;936;11;0;19;69;0;0
1;50;21;626;17;1;12;69;0;0
0;108;47;1431;24;0;16;58;0;0
0;35;18;670;26;0;11;62;0;0
1;60;20;618;5;0;16;77;0;0
0;52;25;913;19;0;12;66;0;0
1;46;22;769;15;0;12;72;0;0
0;68;29;808;3;0;14;81;0;0
0;86;41;1149;12;0;15;71;0;0
1;41;16;598;23;0;10;65;0;0
0;77;33;1108;14;0;14;71;0;0
1;55;21;679;20;1;14;63;0;0
0;36;20;643;19;0;9;70;0;0
1;51;20;678;24;0;11;64;0;0
0;56;25;920;21;0;12;66;0;0
0;58;21;879;18;0;13;67;0;0
0;32;20;587;26;0;8;64;0;0
1;38;13;566;9;0;14;75;0;0
0;55;24;847;23;0;13;62;0;0
1;36;11;480;20;0;12;66;0;0
0;83;39;1442;24;0;14;61;0;0
1;54;20;767;21;0;13;63;0;0
0;41;22;559;15;0;14;70;0;0
1;65;21;947;22;0;12;63;0;0
0;39;18;816;28;0;10;59;0;0
0;87;41;1438;14;0;14;70;0;0
1;40;17;571;19;0;12;68;0;0
0;85;37;1116;12;0;15;71;0;0
1;54;20;474;6;0;15;76;0;0
0;64;29;961;10;0;14;74;0;0
0;45;19;700;32;0;13;53;0;0
1;40;23;972;34;0;8;57;0;0
0;92;39;1134;6;0;15;77;0;0
0;76;27;955;10;0;21;68;0;0
0;50;19;697;19;0;12;67;0;0
1;56;27;909;25;0;10;63;0;0
0;30;16;671;26;0;10;62;0;0
1;36;14;544;9;1;16;72;0;0
0;82;36;1253;21;1;14;62;0;0
0;72;25;966;23;0;11;64;0;0
1;64;23;1191;20;0;12;66;0;0
0;98;43;1329;13;0;15;70;0;0
1;45;17;779;23;0;14;61;0;0
0;67;23;825;22;1;14;61;0;0
0;54;31;719;20;0;12;65;0;0
1;45;17;729;28;0;11;59;0;0
0;47;21;681;21;0;13;65;0;0
1;67;26;846;17;0;15;66;0;0
0;111;46;1499;12;0;17;69;0;0
1;42;16;592;21;0;13;64;0;0
0;107;46;1619;22;0;15;60;0;0
0;51;25;786;22;0;10;66;0;0
1;64;23;873;9;0;16;72;0;0
0;72;34;1010;8;0;15;76;0;0
1;66;28;784;6;0;15;77;0;0
0;89;34;1199;21;1;17;60;0;0
0;64;21;760;32;0;12;54;0;0
0;56;30;830;10;0;13;75;0;0
0;94;40;1234;14;0;15;70;0;0
1;30;7;376;14;3;13;69;0;0
0;63;26;1105;29;1;9;58;0;0
1;45;18;761;24;0;12;63;0;0
0;48;21;683;26;1;11;60;0;0
1;48;19;698;8;0;14;76;0;0
0;28;14;606;7;0;11;80;0;0
1;48;12;558;17;0;14;67;0;0
0;56;21;742;9;0;20;70;0;0
1;47;15;632;6;1;12;80;0;0
0;51;18;724;15;0;17;67;0;0
1;27;12;459;27;0;10;62;0;0
0;76;33;968;14;0;14;70;0;0
0;30;12;438;27;0;12;60;0;0
1;52;15;695;20;0;11;67;0;0
0;48;20;669;14;0;12;73;0;0
1;42;15;561;22;0;17;59;0;0
0;47;26;714;13;0;14;71;0;0
1;53;17;721;24;1;12;61;0;0
0;52;24;761;45;0;11;42;0;0
0;55;25;724;13;0;12;74;0;0
1;43;19;748;30;0;12;56;0;0
0;81;34;1121;19;0;16;63;0;0
0;32;18;532;41;0;12;45;0;0
1;76;29;1057;18;0;14;66;0;0
0;41;20;561;14;0;14;70;0;0
1;63;27;889;28;0;10;59;0;0
0;76;33;919;6;1;15;76;0;0
1;41;18;638;30;1;11;56;0;0
0;71;27;1062;7;1;16;74;0;0
1;61;24;997;35;0;10;54;0;0
0;86;40;1298;7;0;13;77;0;0
1;40;13;605;19;0;13;65;0;0
